payroll_id,employee_id,departement,poste,mois,salaire_base,salaire_verse,prime
3863,EMP0161,Direction Générale,Technicien,2024-07,6078,6043,-35
3864,EMP0161,Direction Générale,Technicien,2024-06,6078,6376,298
3865,EMP0162,Logistique,Technicien,2026-05,8980,8633,-347
3866,EMP0162,Logistique,Technicien,2026-04,8980,9142,162
3867,EMP0162,Logistique,Technicien,2026-03,8980,9872,892
3868,EMP0162,Logistique,Technicien,2026-01,8980,9567,587
3869,EMP0162,Logistique,Technicien,2026-01,8980,9463,483
3870,EMP0162,Logistique,Technicien,2025-12,8980,9430,450
3871,EMP0162,Logistique,Technicien,2025-11,8980,9568,588
3872,EMP0162,Logistique,Technicien,2025-10,8980,8878,-102
3873,EMP0162,Logistique,Technicien,2025-09,8980,9583,603
3874,EMP0162,Logistique,Technicien,2025-08,8980,8905,-75
3875,EMP0162,Logistique,Technicien,2025-07,8980,8615,-365
3876,EMP0162,Logistique,Technicien,2025-06,8980,9054,74
3877,EMP0162,Logistique,Technicien,2025-05,8980,9873,893
3878,EMP0162,Logistique,Technicien,2025-04,8980,8879,-101
3879,EMP0162,Logistique,Technicien,2025-03,8980,9626,646
3880,EMP0162,Logistique,Technicien,2025-02,8980,8771,-209
3881,EMP0162,Logistique,Technicien,2025-01,8980,8624,-356
3882,EMP0162,Logistique,Technicien,2024-12,8980,9850,870
3883,EMP0162,Logistique,Technicien,2024-11,8980,8801,-179
3884,EMP0162,Logistique,Technicien,2024-10,8980,9060,80
3885,EMP0162,Logistique,Technicien,2024-09,8980,9400,420
3886,EMP0162,Logistique,Technicien,2024-08,8980,8677,-303
3887,EMP0162,Logistique,Technicien,2024-07,8980,9259,279
3888,EMP0162,Logistique,Technicien,2024-06,8980,9112,132
3889,EMP0163,Juridique & Conformité,Manager,2026-05,20201,21051,850
3890,EMP0163,Juridique & Conformité,Manager,2026-04,20201,19513,-688
3891,EMP0163,Juridique & Conformité,Manager,2026-03,20201,20529,328
3892,EMP0163,Juridique & Conformité,Manager,2026-01,20201,19976,-225
3893,EMP0163,Juridique & Conformité,Manager,2026-01,20201,19297,-904
3894,EMP0163,Juridique & Conformité,Manager,2025-12,20201,19404,-797
3895,EMP0163,Juridique & Conformité,Manager,2025-11,20201,21396,1195
3896,EMP0163,Juridique & Conformité,Manager,2025-10,20201,21546,1345
3897,EMP0163,Juridique & Conformité,Manager,2025-09,20201,19248,-953
3898,EMP0163,Juridique & Conformité,Manager,2025-08,20201,20699,498
3899,EMP0163,Juridique & Conformité,Manager,2025-07,20201,21169,968
3900,EMP0163,Juridique & Conformité,Manager,2025-06,20201,19194,-1007
3901,EMP0163,Juridique & Conformité,Manager,2025-05,20201,19306,-895
3902,EMP0163,Juridique & Conformité,Manager,2025-04,20201,20374,173
3903,EMP0163,Juridique & Conformité,Manager,2025-03,20201,19650,-551
3904,EMP0163,Juridique & Conformité,Manager,2025-02,20201,20190,-11
3905,EMP0163,Juridique & Conformité,Manager,2025-01,20201,20377,176
3906,EMP0163,Juridique & Conformité,Manager,2024-12,20201,19202,-999
3907,EMP0163,Juridique & Conformité,Manager,2024-11,20201,21335,1134
3908,EMP0163,Juridique & Conformité,Manager,2024-10,20201,21527,1326
3909,EMP0163,Juridique & Conformité,Manager,2024-09,20201,20640,439
3910,EMP0163,Juridique & Conformité,Manager,2024-08,20201,20415,214
3911,EMP0163,Juridique & Conformité,Manager,2024-07,20201,21396,1195
3912,EMP0163,Juridique & Conformité,Manager,2024-06,20201,21652,1451
3913,EMP0164,IT & Systèmes,Directeur,2026-05,44967,43191,-1776
3914,EMP0164,IT & Systèmes,Directeur,2026-04,44967,44242,-725
3915,EMP0164,IT & Systèmes,Directeur,2026-03,44967,45312,345
3916,EMP0164,IT & Systèmes,Directeur,2026-01,44967,47368,2401
3917,EMP0164,IT & Systèmes,Directeur,2026-01,44967,47979,3012
3918,EMP0164,IT & Systèmes,Directeur,2025-12,44967,43536,-1431
3919,EMP0164,IT & Systèmes,Directeur,2025-11,44967,46329,1362
3920,EMP0164,IT & Systèmes,Directeur,2025-10,44967,49407,4440
3921,EMP0164,IT & Systèmes,Directeur,2025-09,44967,44968,1
3922,EMP0164,IT & Systèmes,Directeur,2025-08,44967,44761,-206
3923,EMP0164,IT & Systèmes,Directeur,2025-07,44967,43091,-1876
3924,EMP0164,IT & Systèmes,Directeur,2025-06,44967,49444,4477
3925,EMP0164,IT & Systèmes,Directeur,2025-05,44967,47083,2116
3926,EMP0164,IT & Systèmes,Directeur,2025-04,44967,45183,216
3927,EMP0164,IT & Systèmes,Directeur,2025-03,44967,48474,3507
3928,EMP0164,IT & Systèmes,Directeur,2025-02,44967,45012,45
3929,EMP0164,IT & Systèmes,Directeur,2025-01,44967,48392,3425
3930,EMP0164,IT & Systèmes,Directeur,2024-12,44967,47848,2881
3931,EMP0164,IT & Systèmes,Directeur,2024-11,44967,44674,-293
3932,EMP0164,IT & Systèmes,Directeur,2024-10,44967,44089,-878
3933,EMP0164,IT & Systèmes,Directeur,2024-09,44967,46459,1492
3934,EMP0164,IT & Systèmes,Directeur,2024-08,44967,49245,4278
3935,EMP0164,IT & Systèmes,Directeur,2024-07,44967,47175,2208
3936,EMP0164,IT & Systèmes,Directeur,2024-06,44967,44735,-232
3937,EMP0165,Juridique & Conformité,Assistant,2026-05,4231,4267,36
3938,EMP0165,Juridique & Conformité,Assistant,2026-04,4231,4087,-144
3939,EMP0165,Juridique & Conformité,Assistant,2026-03,4231,4457,226
3940,EMP0165,Juridique & Conformité,Assistant,2026-01,4231,4328,97
3941,EMP0165,Juridique & Conformité,Assistant,2026-01,4231,4581,350
3942,EMP0165,Juridique & Conformité,Assistant,2025-12,4231,4297,66
3943,EMP0165,Juridique & Conformité,Assistant,2025-11,4231,4140,-91
3944,EMP0165,Juridique & Conformité,Assistant,2025-10,4231,4042,-189
3945,EMP0165,Juridique & Conformité,Assistant,2025-09,4231,4036,-195
3946,EMP0165,Juridique & Conformité,Assistant,2025-08,4231,4652,421
3947,EMP0165,Juridique & Conformité,Assistant,2025-07,4231,4171,-60
3948,EMP0165,Juridique & Conformité,Assistant,2025-06,4231,4266,35
3949,EMP0165,Juridique & Conformité,Assistant,2025-05,4231,4523,292
3950,EMP0165,Juridique & Conformité,Assistant,2025-04,4231,4428,197
3951,EMP0165,Juridique & Conformité,Assistant,2025-03,4231,4337,106
3952,EMP0165,Juridique & Conformité,Assistant,2025-02,4231,4632,401
3953,EMP0165,Juridique & Conformité,Assistant,2025-01,4231,4535,304
3954,EMP0165,Juridique & Conformité,Assistant,2024-12,4231,4633,402
3955,EMP0165,Juridique & Conformité,Assistant,2024-11,4231,4030,-201
3956,EMP0165,Juridique & Conformité,Assistant,2024-10,4231,4235,4
3957,EMP0165,Juridique & Conformité,Assistant,2024-09,4231,4234,3
3958,EMP0165,Juridique & Conformité,Assistant,2024-08,4231,4477,246
3959,EMP0165,Juridique & Conformité,Assistant,2024-07,4231,4277,46
3960,EMP0165,Juridique & Conformité,Assistant,2024-06,4231,4154,-77
3961,EMP0166,Juridique & Conformité,Manager,2026-05,20317,21294,977
3962,EMP0166,Juridique & Conformité,Manager,2026-04,20317,20895,578
3963,EMP0166,Juridique & Conformité,Manager,2026-03,20317,22166,1849
3964,EMP0166,Juridique & Conformité,Manager,2026-01,20317,21953,1636
3965,EMP0166,Juridique & Conformité,Manager,2026-01,20317,20936,619
3966,EMP0166,Juridique & Conformité,Manager,2025-12,20317,21560,1243
3967,EMP0166,Juridique & Conformité,Manager,2025-11,20317,20011,-306
3968,EMP0166,Juridique & Conformité,Manager,2025-10,20317,19521,-796
3969,EMP0166,Juridique & Conformité,Manager,2025-09,20317,21543,1226
3970,EMP0166,Juridique & Conformité,Manager,2025-08,20317,20791,474
3971,EMP0166,Juridique & Conformité,Manager,2025-07,20317,19359,-958
3972,EMP0166,Juridique & Conformité,Manager,2025-06,20317,22066,1749
3973,EMP0166,Juridique & Conformité,Manager,2025-05,20317,21186,869
3974,EMP0166,Juridique & Conformité,Manager,2025-04,20317,20041,-276
3975,EMP0166,Juridique & Conformité,Manager,2025-03,20317,21278,961
3976,EMP0166,Juridique & Conformité,Manager,2025-02,20317,19345,-972
3977,EMP0166,Juridique & Conformité,Manager,2025-01,20317,21229,912
3978,EMP0166,Juridique & Conformité,Manager,2024-12,20317,22058,1741
3979,EMP0166,Juridique & Conformité,Manager,2024-11,20317,21802,1485
3980,EMP0166,Juridique & Conformité,Manager,2024-10,20317,19598,-719
3981,EMP0166,Juridique & Conformité,Manager,2024-09,20317,21164,847
3982,EMP0166,Juridique & Conformité,Manager,2024-08,20317,21847,1530
3983,EMP0166,Juridique & Conformité,Manager,2024-07,20317,19496,-821
3984,EMP0166,Juridique & Conformité,Manager,2024-06,20317,21792,1475
3985,EMP0167,Juridique & Conformité,Directeur,2026-05,23486,22714,-772
3986,EMP0167,Juridique & Conformité,Directeur,2026-04,23486,24408,922
3987,EMP0167,Juridique & Conformité,Directeur,2026-03,23486,24480,994
3988,EMP0167,Juridique & Conformité,Directeur,2026-01,23486,22534,-952
3989,EMP0167,Juridique & Conformité,Directeur,2026-01,23486,23026,-460
3990,EMP0167,Juridique & Conformité,Directeur,2025-12,23486,23500,14
3991,EMP0167,Juridique & Conformité,Directeur,2025-11,23486,25256,1770
3992,EMP0167,Juridique & Conformité,Directeur,2025-10,23486,24911,1425
3993,EMP0167,Juridique & Conformité,Directeur,2025-09,23486,23728,242
3994,EMP0167,Juridique & Conformité,Directeur,2025-08,23486,22737,-749
3995,EMP0167,Juridique & Conformité,Directeur,2025-07,23486,24722,1236
3996,EMP0167,Juridique & Conformité,Directeur,2025-06,23486,24235,749
3997,EMP0167,Juridique & Conformité,Directeur,2025-05,23486,23445,-41
3998,EMP0167,Juridique & Conformité,Directeur,2025-04,23486,25710,2224
3999,EMP0167,Juridique & Conformité,Directeur,2025-03,23486,23063,-423
4000,EMP0167,Juridique & Conformité,Directeur,2025-02,23486,22472,-1014
4001,EMP0167,Juridique & Conformité,Directeur,2025-01,23486,22923,-563
4002,EMP0167,Juridique & Conformité,Directeur,2024-12,23486,22534,-952
4003,EMP0167,Juridique & Conformité,Directeur,2024-11,23486,23277,-209
4004,EMP0167,Juridique & Conformité,Directeur,2024-10,23486,24980,1494
4005,EMP0167,Juridique & Conformité,Directeur,2024-09,23486,22904,-582
4006,EMP0167,Juridique & Conformité,Directeur,2024-08,23486,23615,129
4007,EMP0167,Juridique & Conformité,Directeur,2024-07,23486,22893,-593
4008,EMP0167,Juridique & Conformité,Directeur,2024-06,23486,23170,-316
4009,EMP0168,Marketing,Ingénieur,2026-05,13122,13611,489
4010,EMP0168,Marketing,Ingénieur,2026-04,13122,12728,-394
4011,EMP0168,Marketing,Ingénieur,2026-03,13122,14023,901
4012,EMP0168,Marketing,Ingénieur,2026-01,13122,13710,588
4013,EMP0168,Marketing,Ingénieur,2026-01,13122,13206,84
4014,EMP0168,Marketing,Ingénieur,2025-12,13122,12776,-346
4015,EMP0168,Marketing,Ingénieur,2025-11,13122,14197,1075
4016,EMP0168,Marketing,Ingénieur,2025-10,13122,12625,-497
4017,EMP0168,Marketing,Ingénieur,2025-09,13122,12480,-642
4018,EMP0168,Marketing,Ingénieur,2025-08,13122,14289,1167
4019,EMP0168,Marketing,Ingénieur,2025-07,13122,13857,735
4020,EMP0168,Marketing,Ingénieur,2025-06,13122,13635,513
4021,EMP0168,Marketing,Ingénieur,2025-05,13122,13024,-98
4022,EMP0168,Marketing,Ingénieur,2025-04,13122,13831,709
4023,EMP0168,Marketing,Ingénieur,2025-03,13122,14025,903
4024,EMP0168,Marketing,Ingénieur,2025-02,13122,13403,281
4025,EMP0168,Marketing,Ingénieur,2025-01,13122,12716,-406
4026,EMP0168,Marketing,Ingénieur,2024-12,13122,12748,-374
4027,EMP0168,Marketing,Ingénieur,2024-11,13122,12999,-123
4028,EMP0168,Marketing,Ingénieur,2024-10,13122,13352,230
4029,EMP0168,Marketing,Ingénieur,2024-09,13122,12937,-185
4030,EMP0168,Marketing,Ingénieur,2024-08,13122,12809,-313
4031,EMP0168,Marketing,Ingénieur,2024-07,13122,13827,705
4032,EMP0168,Marketing,Ingénieur,2024-06,13122,13640,518
4033,EMP0169,Finance & Comptabilité,Ingénieur,2026-05,10444,11045,601
4034,EMP0169,Finance & Comptabilité,Ingénieur,2026-04,10444,10881,437
4035,EMP0169,Finance & Comptabilité,Ingénieur,2026-03,10444,10060,-384
4036,EMP0169,Finance & Comptabilité,Ingénieur,2026-01,10444,11217,773
4037,EMP0169,Finance & Comptabilité,Ingénieur,2026-01,10444,10394,-50
4038,EMP0169,Finance & Comptabilité,Ingénieur,2025-12,10444,10578,134
4039,EMP0169,Finance & Comptabilité,Ingénieur,2025-11,10444,10796,352
4040,EMP0169,Finance & Comptabilité,Ingénieur,2025-10,10444,10222,-222
4041,EMP0169,Finance & Comptabilité,Ingénieur,2025-09,10444,11467,1023
4042,EMP0169,Finance & Comptabilité,Ingénieur,2025-08,10444,11452,1008
4043,EMP0169,Finance & Comptabilité,Ingénieur,2025-07,10444,10891,447
4044,EMP0169,Finance & Comptabilité,Ingénieur,2025-06,10444,11273,829
4045,EMP0169,Finance & Comptabilité,Ingénieur,2025-05,10444,11468,1024
4046,EMP0169,Finance & Comptabilité,Ingénieur,2025-04,10444,10717,273
4047,EMP0169,Finance & Comptabilité,Ingénieur,2025-03,10444,10649,205
4048,EMP0169,Finance & Comptabilité,Ingénieur,2025-02,10444,10903,459
4049,EMP0169,Finance & Comptabilité,Ingénieur,2025-01,10444,10248,-196
4050,EMP0169,Finance & Comptabilité,Ingénieur,2024-12,10444,10005,-439
4051,EMP0169,Finance & Comptabilité,Ingénieur,2024-11,10444,10098,-346
4052,EMP0169,Finance & Comptabilité,Ingénieur,2024-10,10444,10156,-288
4053,EMP0169,Finance & Comptabilité,Ingénieur,2024-09,10444,11244,800
4054,EMP0169,Finance & Comptabilité,Ingénieur,2024-08,10444,11350,906
4055,EMP0169,Finance & Comptabilité,Ingénieur,2024-07,10444,10701,257
4056,EMP0169,Finance & Comptabilité,Ingénieur,2024-06,10444,10172,-272
4057,EMP0170,Commercial,Ingénieur,2026-05,14894,16211,1317
4058,EMP0170,Commercial,Ingénieur,2026-04,14894,14270,-624
4059,EMP0170,Commercial,Ingénieur,2026-03,14894,14963,69
4060,EMP0170,Commercial,Ingénieur,2026-01,14894,14618,-276
4061,EMP0170,Commercial,Ingénieur,2026-01,14894,14711,-183
4062,EMP0170,Commercial,Ingénieur,2025-12,14894,15527,633
4063,EMP0170,Commercial,Ingénieur,2025-11,14894,16138,1244
4064,EMP0170,Commercial,Ingénieur,2025-10,14894,15162,268
4065,EMP0170,Commercial,Ingénieur,2025-09,14894,14383,-511
4066,EMP0170,Commercial,Ingénieur,2025-08,14894,14266,-628
4067,EMP0170,Commercial,Ingénieur,2025-07,14894,15350,456
4068,EMP0170,Commercial,Ingénieur,2025-06,14894,14502,-392
4069,EMP0170,Commercial,Ingénieur,2025-05,14894,14214,-680
4070,EMP0170,Commercial,Ingénieur,2025-04,14894,15300,406
4071,EMP0170,Commercial,Ingénieur,2025-03,14894,14308,-586
4072,EMP0170,Commercial,Ingénieur,2025-02,14894,14675,-219
4073,EMP0170,Commercial,Ingénieur,2025-01,14894,15143,249
4074,EMP0170,Commercial,Ingénieur,2024-12,14894,15445,551
4075,EMP0170,Commercial,Ingénieur,2024-11,14894,15086,192
4076,EMP0170,Commercial,Ingénieur,2024-10,14894,15818,924
4077,EMP0170,Commercial,Ingénieur,2024-09,14894,16156,1262
4078,EMP0170,Commercial,Ingénieur,2024-08,14894,14663,-231
4079,EMP0170,Commercial,Ingénieur,2024-07,14894,14395,-499
4080,EMP0170,Commercial,Ingénieur,2024-06,14894,14658,-236
4081,EMP0171,Juridique & Conformité,Ingénieur,2026-05,13234,13043,-191
4082,EMP0171,Juridique & Conformité,Ingénieur,2026-04,13234,13391,157
4083,EMP0171,Juridique & Conformité,Ingénieur,2026-03,13234,12969,-265
4084,EMP0171,Juridique & Conformité,Ingénieur,2026-01,13234,14342,1108
4085,EMP0171,Juridique & Conformité,Ingénieur,2026-01,13234,12718,-516
4086,EMP0171,Juridique & Conformité,Ingénieur,2025-12,13234,13734,500
4087,EMP0171,Juridique & Conformité,Ingénieur,2025-11,13234,12680,-554
4088,EMP0171,Juridique & Conformité,Ingénieur,2025-10,13234,13438,204
4089,EMP0171,Juridique & Conformité,Ingénieur,2025-09,13234,13001,-233
4090,EMP0171,Juridique & Conformité,Ingénieur,2025-08,13234,13782,548
4091,EMP0171,Juridique & Conformité,Ingénieur,2025-07,13234,12926,-308
4092,EMP0171,Juridique & Conformité,Ingénieur,2025-06,13234,13314,80
4093,EMP0171,Juridique & Conformité,Ingénieur,2025-05,13234,13481,247
4094,EMP0171,Juridique & Conformité,Ingénieur,2025-04,13234,12958,-276
4095,EMP0171,Juridique & Conformité,Ingénieur,2025-03,13234,13284,50
4096,EMP0171,Juridique & Conformité,Ingénieur,2025-02,13234,13108,-126
4097,EMP0171,Juridique & Conformité,Ingénieur,2025-01,13234,13239,5
4098,EMP0171,Juridique & Conformité,Ingénieur,2024-12,13234,12636,-598
4099,EMP0171,Juridique & Conformité,Ingénieur,2024-11,13234,13701,467
4100,EMP0171,Juridique & Conformité,Ingénieur,2024-10,13234,13129,-105
4101,EMP0171,Juridique & Conformité,Ingénieur,2024-09,13234,12793,-441
4102,EMP0171,Juridique & Conformité,Ingénieur,2024-08,13234,13496,262
4103,EMP0171,Juridique & Conformité,Ingénieur,2024-07,13234,13403,169
4104,EMP0171,Juridique & Conformité,Ingénieur,2024-06,13234,14082,848
4105,EMP0172,Commercial,Ingénieur,2026-05,12158,11951,-207
4106,EMP0172,Commercial,Ingénieur,2026-04,12158,12088,-70
4107,EMP0172,Commercial,Ingénieur,2026-03,12158,11836,-322
4108,EMP0172,Commercial,Ingénieur,2026-01,12158,12999,841
4109,EMP0172,Commercial,Ingénieur,2026-01,12158,13288,1130
4110,EMP0172,Commercial,Ingénieur,2025-12,12158,13202,1044
4111,EMP0172,Commercial,Ingénieur,2025-11,12158,12604,446
4112,EMP0172,Commercial,Ingénieur,2025-10,12158,12558,400
4113,EMP0172,Commercial,Ingénieur,2025-09,12158,11969,-189
4114,EMP0172,Commercial,Ingénieur,2025-08,12158,12301,143
4115,EMP0172,Commercial,Ingénieur,2025-07,12158,12502,344
4116,EMP0172,Commercial,Ingénieur,2025-06,12158,13122,964
4117,EMP0172,Commercial,Ingénieur,2025-05,12158,11945,-213
4118,EMP0172,Commercial,Ingénieur,2025-04,12158,12414,256
4119,EMP0172,Commercial,Ingénieur,2025-03,12158,12394,236
4120,EMP0172,Commercial,Ingénieur,2025-02,12158,11577,-581
4121,EMP0172,Commercial,Ingénieur,2025-01,12158,12331,173
4122,EMP0172,Commercial,Ingénieur,2024-12,12158,13141,983
4123,EMP0172,Commercial,Ingénieur,2024-11,12158,12002,-156
4124,EMP0172,Commercial,Ingénieur,2024-10,12158,12342,184
4125,EMP0172,Commercial,Ingénieur,2024-09,12158,11956,-202
4126,EMP0172,Commercial,Ingénieur,2024-08,12158,13242,1084
4127,EMP0172,Commercial,Ingénieur,2024-07,12158,13276,1118
4128,EMP0172,Commercial,Ingénieur,2024-06,12158,13217,1059
4129,EMP0173,Juridique & Conformité,Directeur,2026-05,39954,43340,3386
4130,EMP0173,Juridique & Conformité,Directeur,2026-04,39954,40460,506
4131,EMP0173,Juridique & Conformité,Directeur,2026-03,39954,38221,-1733
4132,EMP0173,Juridique & Conformité,Directeur,2026-01,39954,43897,3943
4133,EMP0173,Juridique & Conformité,Directeur,2026-01,39954,42352,2398
4134,EMP0173,Juridique & Conformité,Directeur,2025-12,39954,40978,1024
4135,EMP0173,Juridique & Conformité,Directeur,2025-11,39954,40508,554
4136,EMP0173,Juridique & Conformité,Directeur,2025-10,39954,40320,366
4137,EMP0173,Juridique & Conformité,Directeur,2025-09,39954,42809,2855
4138,EMP0173,Juridique & Conformité,Directeur,2025-08,39954,42131,2177
4139,EMP0173,Juridique & Conformité,Directeur,2025-07,39954,38544,-1410
4140,EMP0173,Juridique & Conformité,Directeur,2025-06,39954,40925,971
4141,EMP0173,Juridique & Conformité,Directeur,2025-05,39954,38454,-1500
4142,EMP0173,Juridique & Conformité,Directeur,2025-04,39954,42470,2516
4143,EMP0173,Juridique & Conformité,Directeur,2025-03,39954,42110,2156
4144,EMP0173,Juridique & Conformité,Directeur,2025-02,39954,40393,439
4145,EMP0173,Juridique & Conformité,Directeur,2025-01,39954,39263,-691
4146,EMP0173,Juridique & Conformité,Directeur,2024-12,39954,40104,150
4147,EMP0173,Juridique & Conformité,Directeur,2024-11,39954,39389,-565
4148,EMP0173,Juridique & Conformité,Directeur,2024-10,39954,43943,3989
4149,EMP0173,Juridique & Conformité,Directeur,2024-09,39954,38052,-1902
4150,EMP0173,Juridique & Conformité,Directeur,2024-08,39954,41966,2012
4151,EMP0173,Juridique & Conformité,Directeur,2024-07,39954,38926,-1028
4152,EMP0173,Juridique & Conformité,Directeur,2024-06,39954,40709,755
4153,EMP0174,IT & Systèmes,Directeur,2026-05,26517,27460,943
4154,EMP0174,IT & Systèmes,Directeur,2026-04,26517,27513,996
4155,EMP0174,IT & Systèmes,Directeur,2026-03,26517,29075,2558
4156,EMP0174,IT & Systèmes,Directeur,2026-01,26517,27036,519
4157,EMP0174,IT & Systèmes,Directeur,2026-01,26517,25743,-774
4158,EMP0174,IT & Systèmes,Directeur,2025-12,26517,27988,1471
4159,EMP0174,IT & Systèmes,Directeur,2025-11,26517,25927,-590
4160,EMP0174,IT & Systèmes,Directeur,2025-10,26517,28658,2141
4161,EMP0174,IT & Systèmes,Directeur,2025-09,26517,27684,1167
4162,EMP0174,IT & Systèmes,Directeur,2025-08,26517,27991,1474
